Y,ID,Operator,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27,sensor28,sensor29,sensor30
30.0490077,G10050,IK,13/03/2020,Medium,Cheap,Medium,Long,Warm,Control room,No,Checked,Wooden,Rough,41.70557069,35.04748586,38.50827677,32.91537963,37.09289487,36.00531229,32.44989846,31.97102811,32.46049683,26.04431239,59.04547513,32.02111415,52.03265441,57.24887973,35.93446146,56.06231416,54.47629557,42.9331655,58.13858592,45.77706255,20.76898,14.5737011,13.4788542,37.01437975,12.76776498,8.810680635,22.38529358,12.45838353,22.63475919,11.844101
12.01323321,G10051,IK,19/03/2020,Low,Expensive,Slow,Short,Warm,Steam plant,Yes,Uncertain,NA,Rough,0.819349017,4.085249822,11.71187424,NA,2.371327545,11.31780743,6.777767464,6.827159265,11.80295208,NA,49.84195602,49.65726244,47.8696132,44.31313089,54.09392792,43.11274757,52.51262828,39.75912027,35.32068155,57.1351649,NA,92.86273022,108.1215771,102.8217272,93.30995307,96.02704986,89.71030898,101.6824539,117.0240343,NA
17.73228329,G10052,IK,27/03/2020,Medium,Expensive,Medium,Very Long,Hot,Control room,Yes,Uncertain,Wooden,Rough,34.58724262,41.8190078,37.83141373,38.45359296,32.94912744,42.0361587,43.61820002,34.58912664,35.79727869,46.31778001,96.1547731,102.6991974,101.1518303,103.7165358,84.68673647,95.83696803,101.6084775,102.5413514,99.83307172,100.8343113,26.61079015,5.302600616,25.10347505,4.818874021,-12.5114183,30.9433771,0.704579242,12.28602081,19.66127707,-2.304297778
12.04791173,G10053,IK,3/04/2020,High,Expensive,Medium,Very Long,Warm,Storage tanks,No,Uncertain,Ceramic,Rough,31.10712863,35.5068848,18.58849251,27.97663492,31.8582245,26.46499521,27.1927941,22.45135567,32.96369443,21.771624,57.44540452,62.8560307,48.98123478,50.79083742,41.71927437,54.86943668,56.98090537,55.70130697,51.36996059,56.74066274,-19.85003438,-5.244006271,-29.29926578,-23.19590247,-29.86900911,-3.009114393,-27.01015746,-21.05619769,-35.90619375,-13.30405377
28.91093731,G10054,IK,10/04/2020,Low,Expensive,Medium,Short,Warm,Steam plant,No,Checked,Ceramic,Smooth,22.67573527,34.73392615,27.88695591,24.24300481,33.37764437,NA,31.26279631,36.62357563,25.19327161,26.82538655,108.8583487,95.87700409,91.40737435,95.07846352,76.37495359,98.21540199,94.33012266,89.12850438,85.66923104,92.80061708,69.52923808,43.40516147,33.38749453,50.02461696,71.83029442,47.93162681,51.5692356,48.06178072,42.38490536,67.84300939
20.96148976,G10055,HN,16/04/2020,High,Expensive,Fast,Long,Cold,Storage tanks,No,Uncertain,Wooden,Rough,17.80607423,18.66544486,10.09536522,13.45176647,15.55269726,12.56987518,17.71702308,12.06068097,9.114018952,6.250024439,21.42044589,37.42884341,32.01313537,23.55457511,40.10124746,28.07390357,35.14470452,30.66305474,20.99289524,37.80568317,40.54997531,39.80168154,56.93428701,49.00254216,51.42995612,46.43520744,56.81430204,35.45337071,53.75376811,40.73725736
21.19393216,G10056,IK,24/04/2020,Low,NA,Medium,NA,Warm,Control room,Yes,NA,Plastic,Rough,34.53360316,34.92360097,35.87389849,44.42163468,46.08896432,39.0923051,35.26746827,44.06585585,33.20859244,NA,45.40678033,19.21520922,42.05861862,36.65006616,30.66828704,38.01309855,29.53486276,43.15377036,36.16275636,27.65800037,0.24382327,13.4038264,10.90466147,13.83119347,41.4217734,-1.737394108,NA,47.4159609,12.03953156,2.197064884
17.3480387,G10057,OL,30/04/2020,Medium,Expensive,Fast,Long,Hot,Storage tanks,Yes,Under review,Metal,Rough,2.587075628,4.943489537,3.569781536,5.774664415,1.250561788,5.473646005,12.2149887,13.4237741,2.399512156,2.316903236,69.28703063,58.53051198,57.75157241,36.45234809,57.99146475,64.9926009,62.18023007,64.51034993,47.88723504,45.60446016,12.52597145,16.94260779,56.87453053,20.63527504,-4.592416195,22.49172314,2.210648308,24.29603743,31.28125229,27.14581361
29.91251045,G10058,IK,7/05/2020,High,NA,Medium,Long,Hot,Storage tanks,Yes,Checked,Ceramic,Rough,39.92209515,30.90896475,34.89754149,19.76696,34.52727758,30.0843203,31.23267971,37.25187161,NA,34.48052337,78.52906355,76.36489083,86.40532969,NA,80.03102523,82.1299433,92.19107551,97.30644977,94.29943117,83.13311949,65.06096362,NA,35.5683349,35.25084832,38.67562495,36.49906251,23.7917085,NA,25.39975512,38.6693383
23.8677593,G10059,HN,15/05/2020,Medium,Cheap,Medium,Short,Warm,Storage tanks,No,Uncertain,Wooden,Rough,17.03465943,19.58876041,13.17769781,27.04492871,27.01508365,32.2591293,31.08837992,19.17183392,19.09063264,21.71396099,91.59484515,99.84857011,100.7152518,102.6827507,80.41927684,86.32199365,80.50460673,100.3354997,97.62265344,87.53502735,-19.36031896,11.03443605,-12.0815906,-4.690140211,-1.105695647,-16.99122266,-12.77537965,-22.9151888,-7.356529938,-4.659357399
17.70594693,G10060,OL,21/05/2020,Low,NA,Fast,Short,Hot,NA,Yes,Checked,Ceramic,NA,32.18497418,18.5149155,16.1536478,22.24085377,23.79125285,NA,23.96287877,22.73223389,23.07294679,15.84268309,108.0428404,110.7848317,109.8685625,114.0944218,83.14290767,NA,97.00927586,109.3470592,80.01654886,99.48017456,NA,-3.794196211,-13.05325898,-27.26851685,-29.42846514,3.900697023,0.006946477,-36.0916244,-1.401115857,-5.817552136
16.97758368,G10061,HN,29/05/2020,Medium,Cheap,Fast,Long,Warm,Control room,No,Checked,Ceramic,Rough,11.5049002,14.00005861,9.81549417,4.825268161,16.46488398,-4.185114228,15.91644339,9.038463296,11.98714801,5.369228059,92.9125772,74.21084685,80.5937698,69.66277134,66.68892161,67.34408362,66.73226196,68.9188443,72.04714191,69.42589118,-7.694074997,-0.251110252,13.712581,2.849572126,-0.862270448,-13.40538929,-1.451521758,-22.64791725,-21.04084444,-22.36602259
25.58803962,G10062,IK,5/06/2020,Low,Expensive,Medium,Long,Cold,Storage tanks,No,Under review,Ceramic,Rough,29.83775305,26.96190297,26.55743306,31.62164218,20.49283477,NA,26.05283225,31.04761163,31.0856472,30.09669589,33.41130945,35.09427001,45.98938851,45.99171977,53.90055408,43.57311617,40.52193649,35.3052057,36.00618375,42.8684556,118.949955,79.43362184,118.8179961,75.73415389,116.3494791,95.48224317,86.11029414,95.02584598,110.9770898,120.6376027
31.28413845,G10063,IK,12/06/2020,Medium,Expensive,Medium,Long,Hot,Steam plant,Yes,Under review,Ceramic,Smooth,5.505457855,-1.164052434,1.217495893,-2.732095654,3.180388579,10.77542422,7.817771429,-7.200664956,5.042946071,5.90357492,68.06764965,84.33725406,98.53165637,85.24280093,77.23027781,89.00776044,90.32021336,85.93603931,91.14827145,73.94518356,35.7528421,24.39991069,29.23177874,29.81028628,11.15207351,12.62764843,22.88045784,15.27199661,20.26500558,18.69039828
22.18123952,G10064,IK,18/06/2020,Low,Expensive,Fast,Short,Warm,Steam plant,Yes,Uncertain,Plastic,Rough,31.05332238,31.20606401,27.38388356,34.77372381,32.74117637,NA,29.10482606,34.73132846,33.3424854,33.07909432,84.36105243,78.4099954,93.81167984,85.02614661,83.36217184,71.68165421,76.21229867,90.85436869,78.02647484,63.41969292,88.16767814,79.57073446,89.03671902,88.88589381,84.3528333,107.620255,73.62410745,89.82713567,80.35516245,89.70202193
20.19002087,G10065,IK,25/06/2020,Medium,Fair,Medium,Short,Warm,Control room,Yes,Under review,Ceramic,Rough,27.48527575,20.48441566,11.18147723,28.35430208,21.5984628,NA,20.90795989,19.5793907,21.41999195,20.29510621,83.3109817,78.29924105,74.35602606,89.73098779,78.59314317,69.04171991,96.81238873,78.57593763,77.31344801,88.45067376,-3.676654957,2.066493187,-0.594605334,-41.4505508,-14.66516169,-6.034690032,-22.62904718,-27.02670743,-8.349764369,-15.78762209
29.13229625,G10066,HN,3/07/2020,Low,Cheap,Medium,Long,Warm,Storage tanks,No,Under review,Ceramic,Smooth,1.027718684,7.692574108,15.09302722,11.07769292,4.798216509,12.8735502,12.95505576,14.01635235,10.87924756,5.289167764,95.91616498,95.74679508,104.3172536,88.38261308,90.2717946,94.11328387,83.49422072,81.656718,80.84293508,81.20454845,76.8335024,90.3134332,73.63876402,61.34082761,79.21445349,67.30115937,59.57634536,66.97252204,82.98771425,77.71961188
2.234905019,G10067,IK,9/07/2020,Medium,Expensive,NA,Very Long,Warm,Storage tanks,Yes,Checked,Wooden,Textured,6.68442816,15.1662504,15.94857874,10.68885966,7.091769256,11.99045352,13.38885309,NA,20.10753336,14.0661343,NA,66.05266479,68.36537994,76.75722858,66.56003327,51.23418001,50.30732922,53.16724776,NA,63.44326719,71.17111185,26.7468914,45.75012966,49.67151127,53.13768602,40.93808476,44.21713068,NA,64.05932889,48.15018274
23.94332996,G10068,IK,16/07/2020,Medium,Fair,Medium,Short,Hot,Steam plant,Yes,Under review,Wooden,Smooth,4.557278911,NA,6.022721396,2.157276329,-3.653528247,4.21812038,0.013028462,2.334298568,0.569883209,5.617412642,49.63446066,66.16179155,NA,87.85125134,NA,60.60267416,65.11126933,49.72668347,68.23042659,73.52032609,-66.47576384,-55.54391223,NA,-39.97573799,-61.98786797,-44.33117628,-41.06659441,-58.68992868,NA,-49.87789785
29.57219003,G10069,IK,24/07/2020,Low,Expensive,Fast,Long,Warm,Steam plant,Yes,Uncertain,Ceramic,Textured,46.0827692,36.11833337,44.20881534,40.5601414,34.31212545,32.55124447,32.15948343,39.14751238,37.76501228,37.2087496,85.3086157,85.34733273,95.21428672,76.4328807,86.05037813,79.4562296,94.87102672,83.72771951,84.84744799,89.99351537,84.39554379,71.11629912,83.03456258,64.86185538,69.83213047,99.85901596,76.79889763,77.53311357,95.65567098,92.922289
21.8755042,G10070,HN,31/07/2020,Medium,Expensive,Medium,Very Long,Hot,Steam plant,Yes,Under review,Ceramic,Smooth,32.58974375,46.01474873,39.19612221,33.935406,44.00361195,36.98521174,37.22729062,39.65049345,35.5697578,33.30116961,57.3459717,66.15942121,58.30280815,57.01123927,65.37309863,54.42930445,44.06236137,61.85219582,58.41402093,62.18675296,49.14178513,44.72525531,33.32178548,47.97249285,14.13885173,38.10602874,28.7999709,39.25920063,22.82951341,32.4932889
28.25232032,G10071,HN,6/08/2020,High,Cheap,Medium,Long,Hot,Steam plant,Yes,Under review,Ceramic,Rough,3.364811174,NA,9.811405185,6.960289039,19.74016324,2.903412627,12.37175936,NA,15.26127532,6.428945028,27.13489722,NA,31.81495165,35.23098828,43.84406229,30.12559592,NA,20.36441777,24.53499218,34.14805786,NA,48.09725447,54.05577083,18.70151852,24.05211224,48.61905696,36.02860682,34.62357349,7.181158132,52.80842021
20.95611484,G10072,IK,13/08/2020,High,Cheap,Fast,Long,Cold,Storage tanks,No,Checked,Plastic,Rough,33.96826262,16.2109219,31.50744131,24.53083934,29.8185792,26.68111545,25.74223252,20.34623245,8.302728772,27.7122156,29.11403448,49.90054912,51.6913079,43.30170478,47.20180169,45.67045268,30.24983895,31.68799507,44.88506201,43.76997,-20.12155252,-22.06874054,-0.118091814,-26.2853936,2.118872133,-29.27811051,-13.90886983,-11.52202335,-5.619796135,-26.98381092
10.3045444,G10073,IK,20/08/2020,Medium,Expensive,Medium,Very Long,Hot,Control room,Yes,Checked,Wooden,Rough,21.31514157,19.43588505,15.99528509,9.602176012,18.77063359,NA,11.82862864,17.11007964,19.77580434,19.08705137,76.65504536,65.6880958,89.60822825,61.92013856,66.95831452,74.39013727,89.39582622,71.15696444,86.87267014,63.26934378,63.98495074,76.29767811,42.31575961,68.24390877,54.68849592,44.11825159,66.21733689,52.53017618,57.12183247,67.42536441
22.94990708,G10074,IK,28/08/2020,Medium,Cheap,Fast,Long,Hot,Control room,Yes,Checked,Wooden,Rough,35.03361983,21.55382155,44.05083347,30.09596685,34.20975361,36.91057636,37.15834921,40.0039257,42.60645113,41.96400118,44.50302675,39.11149748,36.52802653,52.46125156,33.58353304,47.04258643,45.54703426,42.41393784,34.78697707,26.1120008,70.17195502,89.13889891,87.99439573,78.45938309,88.12970159,85.00828654,90.09128404,87.71290479,61.83763647,79.699626
20.36284563,G10075,IK,4/09/2020,Low,Cheap,Medium,Short,Warm,Steam plant,No,Under review,Wooden,Rough,3.642837743,-3.099722189,10.30956486,-1.523323195,-2.779456115,-6.172917451,-1.618095247,0.276813605,-0.625700935,2.088708317,60.67898967,70.0532183,64.52238048,59.06647477,58.97155891,74.77024197,79.74582227,60.75548206,70.70562196,61.59884379,99.41750514,85.51757809,102.1224525,103.0454152,103.8453658,111.2917945,78.29239399,95.32454413,86.8387449,86.18846252
4.811394881,G10076,IK,11/09/2020,High,Expensive,Slow,Very Long,Warm,Control room,No,Checked,Ceramic,Rough,33.98159501,26.27233569,28.25962895,28.93143893,35.63695628,38.75012943,32.18076641,31.41971601,30.16386234,26.24481452,29.79717888,43.22223116,53.51884979,52.26908759,50.61469588,68.08964784,57.06687544,63.73881648,35.96894761,57.60171505,95.80114154,80.69199885,79.83671378,65.41744108,71.54576644,89.35547051,97.78900715,73.32279139,88.00802394,89.01868724
30.47681981,G10077,HN,17/09/2020,Medium,Cheap,Medium,Long,Hot,Steam plant,No,Uncertain,Wooden,Rough,12.05910722,9.409298515,25.74356925,19.76709334,13.84231616,NA,8.561365175,14.70668953,19.60300919,15.92346088,71.82353755,49.9423891,55.85785656,71.54914009,53.73582695,66.93093473,54.72246782,67.56012473,52.7950541,41.88902796,12.97931216,14.96807911,16.96686605,21.43486691,10.07961363,12.2580119,18.92832608,49.44341008,24.66117793,25.20351989
19.00801483,G10078,IK,24/09/2020,Low,Expensive,Medium,Short,Warm,Storage tanks,Yes,Under review,Wooden,Rough,9.771574239,13.97313144,16.12751185,16.88419985,12.16865221,NA,10.52868778,12.48836814,11.93270648,13.3280103,75.72432533,64.51715058,64.2645004,85.66528534,79.61160001,78.89404484,78.51268279,91.73208742,80.73469406,101.8194107,5.794616329,-25.25986564,-26.49460061,-15.36701689,-16.84348746,-32.13605493,-1.377356479,-1.744694827,-32.8983357,0.124334304
13.38094652,G10079,HN,2/10/2020,High,Expensive,Fast,Very Long,Hot,Storage tanks,No,Under review,Wooden,Smooth,32.80396394,25.25122154,27.3943674,29.91726533,24.1990216,29.06639685,28.27691559,25.27409721,24.47117939,20.24294145,54.88087326,46.61548282,54.65381083,56.51504739,49.57261531,64.30153131,45.29498714,59.36270965,74.2435944,26.1441901,18.40794142,24.95410882,-9.399327687,6.067393934,1.198113419,14.60741366,3.975357407,42.97549103,30.24172851,4.68785635
17.10596838,G10080,OL,9/10/2020,Medium,NA,NA,Short,Warm,Storage tanks,Yes,Checked,Plastic,Textured,30.48100061,23.81585538,30.59465717,39.76847879,29.50798042,27.55082137,33.66654457,28.1607739,29.65238237,25.71538927,31.32127172,49.87156223,42.37333946,57.68583799,NA,45.68299158,53.65767426,40.19333021,45.09617221,39.63988081,2.506559423,NA,8.508044446,NA,12.30640533,13.81597707,15.44422512,20.70022188,11.14113129,20.32547809
16.19362862,G10081,HN,15/10/2020,Medium,Expensive,Fast,Short,Hot,Control room,Yes,Uncertain,Plastic,Smooth,7.168296858,2.262038557,6.074662467,6.107592162,9.041303833,5.309730056,7.608737525,4.071156823,NA,-0.563732639,83.63074849,64.57670664,79.01336681,87.67275299,85.10660759,NA,83.71132587,NA,102.5645239,89.57567659,44.38212701,NA,27.29599061,65.34975316,14.54420754,35.26041533,18.92702924,39.10453286,27.79714461,NA
23.84672404,G10082,HN,22/10/2020,Low,Fair,Medium,Long,Cold,Steam plant,Yes,NA,Wooden,Rough,10.77165957,NA,4.250065461,-5.159712379,6.251226982,-3.872697984,2.045269117,NA,-1.70131799,12.29310577,51.55779154,61.49449026,NA,NA,58.84542326,56.4938069,66.61658008,73.60596445,48.47706821,51.73749225,-6.934559656,38.90977674,-4.333210074,-2.535049441,1.929010133,2.679217422,17.39842432,3.868879491,-8.714590507,-8.168720494
12.26774134,G10083,IK,29/10/2020,Medium,Cheap,Slow,Short,Warm,Storage tanks,Yes,Uncertain,Ceramic,Textured,14.86580434,19.22626146,NA,21.36842896,31.24993091,NA,24.42239718,18.61819013,32.63159519,21.91459827,64.5405876,74.43942075,NA,62.0312429,62.99185929,NA,83.36143944,49.0297366,69.39299795,NA,-21.22451955,-8.481687153,-10.3094119,-14.19840218,-18.84324073,NA,-26.98228488,-25.34294778,-25.01217442,-24.30686336
17.9945315,G10084,IK,5/11/2020,High,Expensive,Medium,Very Long,Hot,Steam plant,No,Checked,Wooden,Rough,29.02214306,18.46116697,29.53687691,20.14921904,25.96653818,NA,22.5526518,18.55016066,30.3356778,26.25406625,76.15121274,96.01117768,96.15732301,82.0774747,95.8449016,86.83380989,94.04407516,104.8372694,86.56287439,91.71250234,68.03717187,68.15957904,64.36763729,70.67266724,51.33266535,67.14314534,59.5048762,55.93583293,93.52802392,61.58262914
25.45838554,G10085,IK,12/11/2020,Medium,Expensive,Medium,Short,Hot,Control room,Yes,Uncertain,Ceramic,Smooth,41.67395597,36.57177462,33.40357019,NA,42.43868557,36.18407656,32.92668941,38.91333529,31.88619328,39.56427207,35.4586572,22.0306065,NA,58.43788114,45.13641715,37.69401228,64.0827441,31.06275583,NA,47.52339879,62.62915817,72.2065884,47.74149591,76.49339495,NA,52.89396133,NA,63.56174939,68.66489609,59.76362993
15.89707561,G10086,IK,19/11/2020,Medium,Expensive,Slow,Short,Hot,Storage tanks,No,Checked,Plastic,Smooth,25.5392291,26.54875251,28.92718277,32.82229369,37.67900184,NA,37.14880443,30.11505282,34.45767754,31.15565418,40.04420075,62.20256515,50.82185622,55.48444,43.24672414,54.93982177,41.37782376,61.05518234,44.98423725,57.60770555,-23.30930622,-29.54341177,-3.452291126,5.28467322,-19.2819076,2.054420213,18.27882973,-13.96754822,-2.394955352,4.826179974
-5.70555122,G10087,IK,26/11/2020,Low,Expensive,Slow,Very Long,Hot,NA,Yes,Checked,Plastic,Rough,9.764444664,8.455636643,7.602248303,NA,7.443588683,NA,5.438459975,3.45073478,4.507921112,8.754311123,38.60272082,39.74596982,10.58186589,35.2232637,38.55031776,NA,39.69492851,31.56307181,26.72822941,30.39006119,92.72873567,80.23811984,81.88403602,86.24116773,NA,101.18146,88.14985485,88.26127556,85.27579568,105.1428321
22.86241863,G10088,HN,4/12/2020,High,Expensive,Fast,Short,NA,Storage tanks,Yes,Checked,NA,Smooth,NA,28.31682996,36.56251181,33.00562274,37.20061844,41.34101494,34.59261082,38.03012324,40.99515438,28.61712332,NA,65.04940073,67.57963785,67.76495229,58.99345038,67.40824278,67.06767165,70.98715942,76.82016404,81.50496257,NA,15.53272869,28.30595427,4.404180984,6.26890627,10.05845648,7.959719569,4.89429565,23.20634417,20.65024648
28.39133874,G10089,IK,11/12/2020,Medium,Expensive,Medium,Long,Warm,Control room,No,Under review,Wooden,Textured,10.51931235,20.55998034,12.46577102,20.79194313,21.71427861,NA,20.01276007,21.60351905,13.12438874,21.04378628,98.37983464,84.02325012,87.90359528,85.27143475,97.86083135,88.51958955,105.7804905,87.98181503,84.56360592,85.17859793,18.79759231,53.3257942,49.23607676,15.55803942,23.92855457,31.38768597,32.71858663,31.80762647,39.91780227,34.02009925
24.11701906,G10090,HN,18/12/2020,Medium,Expensive,Medium,Short,NA,Control room,Yes,Under review,NA,Smooth,36.97944604,28.96508648,19.23876435,30.40743278,22.17325452,NA,18.96789813,18.2420999,29.46191255,20.07975028,79.90042058,77.20845295,63.88193399,76.14284777,58.4247603,81.15856822,68.13215763,71.42668648,79.81287851,84.53718941,-9.354562318,-42.4782071,-22.7475517,NA,-30.3042811,-39.88626421,-26.93126633,-33.3234373,-26.95518053,NA
18.08717055,G10091,IK,24/12/2020,High,Expensive,Fast,Short,Hot,Control room,No,Uncertain,Plastic,Rough,27.1327507,24.95874646,13.34796066,21.37395979,16.70419822,NA,11.51732085,15.70558358,30.18431024,17.70663374,93.6577812,87.06390544,110.816039,95.37801888,85.53216742,91.76102637,85.70718391,99.15300483,81.97449219,89.35260862,-15.62222218,-46.48365421,-19.33016019,-31.11404071,-12.36188521,-51.51267279,-7.020108653,-13.92739458,-36.27310555,-15.99825714
14.65104955,G10092,IK,1/01/2021,Low,Expensive,Fast,Short,Warm,Steam plant,No,Under review,Plastic,Textured,17.46034211,24.58409541,12.37413449,19.14792778,4.568252344,NA,23.15553949,22.55314733,16.88347759,26.30382843,40.39297658,30.89379189,43.93100154,21.03160934,56.10845171,50.86900601,56.60812897,30.09728633,34.64943081,49.48133214,-16.76692363,-10.58291195,-17.95157685,-13.41186564,-15.65009424,-3.985788364,-20.99546511,12.36580139,-17.34999751,-6.969864202
15.68559201,G10093,OL,8/01/2021,Medium,Cheap,Slow,Long,Warm,Control room,No,Under review,Wooden,Rough,-0.817742823,0.230377469,7.615366592,7.013133388,0.716696453,12.02493488,5.714514037,2.719025885,0.288887233,2.237147888,44.6289311,72.24846819,49.19118412,52.52435255,40.47798513,64.85214021,76.92681008,42.02313014,56.61097645,63.67627638,-20.4797817,-35.60034728,-45.39437725,-44.86662975,-21.51721547,-11.65837639,-25.73058538,-36.72151268,-18.50810102,-22.45458606
21.99615367,G10094,IK,14/01/2021,Medium,Expensive,Fast,Short,Hot,Steam plant,No,Under review,Metal,Smooth,28.97340533,26.08767114,30.57985638,28.73703554,27.35734567,34.23225392,28.22079614,25.37629164,27.50638114,25.31526411,41.3278197,39.45089586,41.17943456,49.37303501,49.64385852,51.19222588,41.89801141,31.1458834,56.23678425,13.34314355,58.15305773,67.37251643,81.34663582,79.5695642,45.77423647,59.7269458,51.7886581,48.85411463,53.6852931,76.33633995
28.29046621,G10095,HN,22/01/2021,High,Expensive,Medium,Long,Hot,Steam plant,No,Under review,Wooden,Textured,14.70528399,5.207479012,6.604771143,9.288698713,11.1337621,10.54070787,3.749578219,9.306388506,7.910697212,10.87086238,34.04570878,31.36470127,43.60830474,47.16135963,48.38266497,42.68293894,48.43773926,55.12312385,23.10911941,40.44390458,48.67098279,21.85771242,19.71899946,12.9109061,1.161490737,23.28526492,32.12023652,27.6381742,25.87616001,32.90630012
25.13229143,G10096,IK,29/01/2021,Low,Expensive,Medium,Short,Hot,Steam plant,No,Checked,Wooden,Rough,25.4444194,33.61686861,21.5766906,14.00367924,30.39518974,28.41373817,25.15728557,29.8845666,20.94226579,22.88147773,77.10418284,88.87461023,73.02639541,100.352119,91.44898501,90.19739239,91.99767801,74.7866351,93.41391206,92.02990414,49.59192741,66.48924273,49.95091072,59.79294546,81.52381457,61.64985176,85.57216065,54.9740043,67.90643415,44.66350553
17.52778327,G10097,IK,4/02/2021,Medium,Expensive,Fast,Short,Warm,Steam plant,No,Checked,Wooden,Rough,17.51795189,27.3147875,21.37073467,12.82907722,23.70715168,NA,21.71703174,10.38445209,13.16356335,18.56298042,59.80270313,71.23996356,65.6518661,55.78070681,65.32359359,65.98137441,57.5797882,73.57696114,61.52229353,68.84581561,42.86347375,42.66546146,51.82920334,60.70968298,34.61312869,30.65394145,63.22641708,56.67681195,79.19177914,48.08505957
24.56773325,G10098,IK,11/02/2021,Low,Fair,Medium,Short,Hot,Steam plant,Yes,Under review,Wooden,Textured,22.90981892,33.55528531,22.30317437,30.30433931,22.86326803,27.93463954,27.03896243,27.90131026,25.14065793,28.96944519,74.2101952,80.36234327,77.44330356,63.10558696,70.09578889,54.65619199,62.61429137,62.44670826,77.64753719,60.22298671,11.17395566,26.14292044,-10.76057145,3.053705807,1.244101081,-0.25575876,19.26563274,0.324832754,7.789112589,28.73779994
19.10404341,G10099,IK,19/02/2021,Medium,Expensive,Fast,Short,Warm,Control room,No,Checked,Wooden,Smooth,26.19922239,26.50040261,32.01432454,39.74587135,35.27992732,31.91945273,27.30319315,30.42887922,30.03948162,27.31487675,56.25460429,52.99300566,56.88315063,54.68447848,54.3254259,41.73141334,65.96662256,47.77968946,69.10413343,57.0259326,70.5547742,57.21344263,72.72217378,34.40836552,61.43415822,68.75653274,73.82887742,55.93249528,45.72113106,56.22216072
8.467442342,G10100,IK,26/02/2021,Medium,Fair,Fast,Very Long,Hot,Steam plant,No,Under review,Wooden,Rough,14.3682057,14.67958967,12.24559045,20.83321777,22.21842201,NA,21.57905007,18.49077789,18.93650932,24.34635841,33.57269169,50.54471201,47.29797446,54.18251692,34.19063204,34.35070307,40.56153625,29.87829423,13.63381361,32.01305103,90.3952933,79.79642705,92.41439889,93.05134065,80.63750351,117.5015774,92.73474781,101.609365,81.62898159,93.80108909
23.76737233,G10101,IK,4/03/2021,Medium,Expensive,Medium,Short,Hot,Steam plant,No,Checked,Plastic,Textured,32.66544323,38.7878236,38.96329336,33.74682527,42.85003243,37.80988095,45.15985695,28.95710685,29.01499468,31.68059219,47.11096224,61.8787494,56.46459565,52.23441683,55.58611626,62.51687193,58.48423442,62.63787777,65.41346546,53.81493851,-55.59347318,-56.23823263,-21.40749697,-51.93409368,-50.90708676,-41.66106248,-58.28766452,-51.95872533,-34.83605856,-40.6988951
29.68036484,G10102,IK,12/03/2021,Medium,Cheap,Medium,Long,Hot,Steam plant,No,Uncertain,Ceramic,Smooth,-0.570749,-2.181177092,-1.106120562,4.020861803,-0.169659611,3.364174907,0.95334447,-5.639373572,-2.737149786,3.169064275,64.67115792,66.21671299,74.48296413,75.98635913,62.40364655,73.404734,67.60820604,66.76791638,75.9220446,62.70849359,59.13026252,51.75312771,57.49869033,66.07877567,54.45760069,48.59741172,49.17106029,62.47367642,39.93177735,48.83353464
16.71804659,G10103,IK,19/03/2021,High,Cheap,Medium,Short,Warm,Storage tanks,Yes,Under review,Ceramic,Rough,11.93570145,11.48090488,-1.412750678,5.570500801,12.24110509,3.061061301,12.71536986,5.845515691,10.20689024,12.71602769,52.96728067,43.66056739,72.42168591,56.25193775,42.31426447,61.89812922,54.93673285,40.25215487,43.93275489,25.11583615,44.72183747,26.71892542,42.25754436,9.835659326,7.755468973,44.49523615,37.37452311,29.62563349,27.54029487,49.90198077
23.48215587,G10104,IK,25/03/2021,Low,Expensive,Fast,Long,Warm,Storage tanks,Yes,Checked,Wooden,NA,31.78378172,21.17006005,26.26390342,21.80395981,NA,NA,30.44823824,19.47428414,21.70110284,30.60382377,99.42185273,89.92114203,87.86123483,108.7815019,92.12138207,79.52190201,89.92319172,95.93435196,NA,NA,NA,29.25392027,52.25289997,45.62473244,45.56212483,44.48531852,48.76648163,30.97294099,46.99297415,47.52726946
34.99008378,G10105,IK,2/04/2021,High,Expensive,Medium,Long,Warm,Storage tanks,Yes,NA,Wooden,Smooth,31.32682078,28.20945172,NA,26.94723561,NA,28.25063183,29.21023368,31.16740643,33.67385499,32.04355154,45.69934936,43.400304,37.37687888,NA,39.32823927,53.47946316,34.99937544,31.18009863,38.55715813,35.71437965,47.89794245,70.46761637,72.95498015,NA,55.15290419,58.82890968,59.35278452,69.09024978,51.91140528,51.63348721
32.53330555,G10106,IK,8/04/2021,High,Expensive,Medium,Long,Warm,Storage tanks,Yes,Under review,Plastic,Smooth,3.718605614,10.44685346,9.678022228,10.10110401,NA,NA,2.106285649,NA,19.81040829,22.9586714,98.46425276,111.1433673,107.0860613,80.65348076,87.08087586,87.48066919,86.36869326,98.77605238,102.5867322,105.7086734,NA,86.09501235,68.6423292,67.96847899,56.16023355,74.80793127,70.67203342,NA,105.0580226,87.43379012
